date,value
2023-05-03,4.519077777862549
2023-05-04,1.4038490056991577
2023-05-05,1.3298629522323608
2023-05-06,1.3063679933547974
2023-05-07,1.333027958869934
2023-05-08,1.2400790452957153
2023-05-09,1.1404939889907837
2023-05-10,1.1868000030517578
2023-05-11,1.1809550523757935
2023-05-12,1.076416015625
2023-05-13,1.1146340370178223
2023-05-14,1.1000629663467407
2023-05-15,1.159487009048462
2023-05-16,1.194620966911316
2023-05-17,1.164491057395935
2023-05-18,1.210657000541687
2023-05-19,1.1419999599456787
2023-05-20,1.131134033203125
2023-05-21,1.1237759590148926
2023-05-22,1.072106957435608
2023-05-23,1.0504300594329834
2023-05-24,1.0527909994125366
2023-05-25,0.9799450039863586
2023-05-26,0.9826850295066833
2023-05-27,0.991566002368927
2023-05-28,0.9993020296096802
2023-05-29,1.0624070167541504
2023-05-30,1.0403740406036377
2023-05-31,1.0017930269241333
2023-06-01,0.9744549989700317
2023-06-02,0.9456300139427185
2023-06-03,0.9423530101776123
2023-06-04,0.9330310225486755
2023-06-05,0.9615020155906677
2023-06-06,0.8193609714508057
2023-06-07,0.8308669924736023
2023-06-08,0.7563999891281128
2023-06-09,0.7302240133285522
2023-06-10,0.7390940189361572
2023-06-11,0.6100260019302368
2023-06-12,0.6054450273513794
2023-06-13,0.6628119945526123
2023-06-14,0.6977840065956116
2023-06-15,0.6507109999656677
2023-06-16,0.6485739946365356
2023-06-17,0.7074159979820251
2023-06-18,0.7524679899215698
2023-06-19,0.7196210026741028
2023-06-20,0.7840480208396912
2023-06-21,0.8185279965400696
2023-06-22,0.8309749960899353
2023-06-23,0.8044130206108093
2023-06-24,0.798658013343811
2023-06-25,0.7544919848442078
2023-06-26,0.7454879879951477
2023-06-27,0.7250419855117798
2023-06-28,0.720533013343811
2023-06-29,0.6639050245285034
2023-06-30,0.6800730228424072
2023-07-01,0.6898109912872314
2023-07-02,0.6879630088806152
2023-07-03,0.6905030012130737
2023-07-04,0.6991490125656128
2023-07-05,0.6863579750061035
2023-07-06,0.6624550223350525
2023-07-07,0.6502810120582581
2023-07-08,0.6610710024833679
2023-07-09,0.653082013130188
2023-07-10,0.658972978591919
2023-07-11,0.6552559733390808
2023-07-12,0.6555020213127136
2023-07-13,0.655676007270813
2023-07-14,0.6989499926567078
2023-07-15,0.6801069974899292
2023-07-16,0.6825399994850159
2023-07-17,0.6722750067710876
2023-07-18,0.7205569744110107
2023-07-19,0.7365480065345764
2023-07-20,0.7108910083770752
2023-07-21,0.688539981842041
2023-07-22,0.683974027633667
2023-07-23,0.6933479905128479
2023-07-24,0.679036021232605
2023-07-25,0.6368700265884399
2023-07-26,0.6376760005950928
2023-07-27,0.6346359848976135
2023-07-28,0.6303730010986328
2023-07-29,0.6307219862937927
2023-07-30,0.6390100121498108
2023-07-31,0.6203699707984924
2023-08-01,0.631193995475769
2023-08-02,0.6455780267715454
2023-08-03,0.6140390038490295
2023-08-04,0.5932480096817017
2023-08-05,0.5919029712677002
2023-08-06,0.5915169715881348
2023-08-07,0.5917009711265564
2023-08-08,0.5817649960517883
